1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 9.726044771163485647e-01
5.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 9.200444146293232928e-01
7.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 8.464817248906141289e-01
9.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 7.574651283969664473e-01
1.100000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 6.592406302004437668e-01
1.300000000000000000e+01 1.200000000000000000e+01 1.400000000000000000e+01 5.580351457700470919e-01
1.500000000000000000e+01 1.400000000000000000e+01 1.600000000000000000e+01 4.594258240359266332e-01
1.700000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 3.678794411714422785e-01
1.900000000000000000e+01 1.800000000000000000e+01 2.000000000000000000e+01 2.865047968601900363e-01
2.100000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01 2.170173927400507186e-01
2.300000000000000000e+01 2.200000000000000000e+01 2.400000000000000000e+01 1.598797460796938796e-01
2.500000000000000000e+01 2.400000000000000000e+01 2.600000000000000000e+01 1.145588439926877311e-01
2.700000000000000000e+01 2.600000000000000000e+01 2.800000000000000000e+01 7.983623716569326900e-02
2.900000000000000000e+01 2.800000000000000000e+01 3.000000000000000000e+01 5.411376622282160903e-02
3.100000000000000000e+01 3.000000000000000000e+01 3.200000000000000000e+01 3.567399334725240845e-02
3.300000000000000000e+01 3.200000000000000000e+01 3.400000000000000000e+01 2.287346491123890685e-02
3.500000000000000000e+01 3.400000000000000000e+01 3.600000000000000000e+01 1.426423390899925550e-02
3.700000000000000000e+01 3.600000000000000000e+01 3.800000000000000000e+01 8.651695203120634073e-03
3.900000000000000000e+01 3.800000000000000000e+01 4.000000000000000000e+01 5.103759888794228566e-03
4.100000000000000000e+01 4.000000000000000000e+01 4.200000000000000000e+01 2.928299694818188321e-03
4.300000000000000000e+01 4.200000000000000000e+01 4.400000000000000000e+01 1.634094147056251289e-03
4.500000000000000000e+01 4.400000000000000000e+01 4.600000000000000000e+01 8.869004822999784201e-04
4.700000000000000000e+01 4.600000000000000000e+01 4.800000000000000000e+01 4.681758116527768177e-04
4.900000000000000000e+01 4.800000000000000000e+01 5.000000000000000000e+01 2.403694764195142607e-04
5.100000000000000000e+01 5.000000000000000000e+01 5.200000000000000000e+01 1.200289279747559536e-04
5.300000000000000000e+01 5.200000000000000000e+01 5.400000000000000000e+01 5.829466373086885142e-05
5.500000000000000000e+01 5.400000000000000000e+01 5.600000000000000000e+01 2.753644934974718521e-05
5.700000000000000000e+01 5.600000000000000000e+01 5.800000000000000000e+01 1.265095593353114535e-05
5.900000000000000000e+01 5.800000000000000000e+01 6.000000000000000000e+01 5.652948257976111182e-06
6.100000000000000000e+01 6.000000000000000000e+01 6.200000000000000000e+01 2.456761185699624698e-06
6.300000000000000000e+01 6.200000000000000000e+01 6.400000000000000000e+01 1.038453700394908213e-06
6.500000000000000000e+01 6.400000000000000000e+01 6.600000000000000000e+01 4.269210793550151826e-07
6.700000000000000000e+01 6.600000000000000000e+01 6.800000000000000000e+01 1.707042460126320506e-07
6.900000000000000000e+01 6.800000000000000000e+01 7.000000000000000000e+01 6.638612402843759215e-08
7.100000000000000000e+01 7.000000000000000000e+01 7.200000000000000000e+01 2.510999155743983876e-08
7.300000000000000000e+01 7.200000000000000000e+01 7.400000000000000000e+01 9.237449661970604284e-09
7.500000000000000000e+01 7.400000000000000000e+01 7.600000000000000000e+01 3.305170495681317553e-09
7.700000000000000000e+01 7.600000000000000000e+01 7.800000000000000000e+01 1.150196162151959451e-09
7.900000000000000000e+01 7.800000000000000000e+01 8.000000000000000000e+01 3.893016329789068378e-10
8.100000000000000000e+01 8.000000000000000000e+01 8.200000000000000000e+01 1.281553677188230487e-10
8.300000000000000000e+01 8.200000000000000000e+01 8.400000000000000000e+01 4.103209023664429260e-11
8.500000000000000000e+01 8.400000000000000000e+01 8.600000000000000000e+01 1.277752518364570350e-11
8.700000000000000000e+01 8.600000000000000000e+01 8.800000000000000000e+01 3.869956776633518896e-12
8.900000000000000000e+01 8.800000000000000000e+01 9.000000000000000000e+01 1.139991853044356385e-12
9.100000000000000000e+01 9.000000000000000000e+01 9.200000000000000000e+01 3.266131342787450358e-13
9.300000000000000000e+01 9.200000000000000000e+01 9.400000000000000000e+01 9.101265994660730259e-14
9.500000000000000000e+01 9.400000000000000000e+01 9.600000000000000000e+01 2.466642634152256803e-14
9.700000000000000000e+01 9.600000000000000000e+01 9.800000000000000000e+01 6.501999391167756770e-15
9.900000000000000000e+01 9.800000000000000000e+01 1.000000000000000000e+02 1.666955013885220505e-15
1.010000000000000000e+02 1.000000000000000000e+02 1.020000000000000000e+02 4.156589146446694694e-16
1.030000000000000000e+02 1.020000000000000000e+02 1.040000000000000000e+02 1.008060466615121406e-16
1.050000000000000000e+02 1.040000000000000000e+02 1.060000000000000000e+02 2.377783623383788513e-17
1.070000000000000000e+02 1.060000000000000000e+02 1.080000000000000000e+02 5.454994842887926814e-18
1.090000000000000000e+02 1.080000000000000000e+02 1.100000000000000000e+02 1.217173872902441971e-18
1.110000000000000000e+02 1.100000000000000000e+02 1.120000000000000000e+02 2.641479004085975846e-19
1.130000000000000000e+02 1.120000000000000000e+02 1.140000000000000000e+02 5.575424882487557683e-20
1.150000000000000000e+02 1.140000000000000000e+02 1.160000000000000000e+02 1.144577064988381842e-20
1.170000000000000000e+02 1.160000000000000000e+02 1.180000000000000000e+02 2.285327122879450765e-21
1.190000000000000000e+02 1.180000000000000000e+02 1.200000000000000000e+02 4.438006899728189926e-22
