7.900000000000000000e+01 7.800000000000000000e+01 8.000000000000000000e+01 4.453528985739464013e-02
8.100000000000000000e+01 8.000000000000000000e+01 8.200000000000000000e+01 4.275627861606461771e-02
8.300000000000000000e+01 8.200000000000000000e+01 8.400000000000000000e+01 4.121736971984322345e-02
8.500000000000000000e+01 8.400000000000000000e+01 8.600000000000000000e+01 3.979861868512109269e-02
8.700000000000000000e+01 8.600000000000000000e+01 8.800000000000000000e+01 3.837970986920331840e-02
8.900000000000000000e+01 8.800000000000000000e+01 9.000000000000000000e+01 3.705740083322812267e-02
9.100000000000000000e+01 9.000000000000000000e+01 9.200000000000000000e+01 3.572419659461417707e-02
9.300000000000000000e+01 9.200000000000000000e+01 9.400000000000000000e+01 3.453007099086599641e-02
9.500000000000000000e+01 9.400000000000000000e+01 9.600000000000000000e+01 3.356240443213296537e-02
9.700000000000000000e+01 9.600000000000000000e+01 9.800000000000000000e+01 3.263048698055053681e-02
9.900000000000000000e+01 9.800000000000000000e+01 1.000000000000000000e+02 3.166150637690031550e-02
1.010000000000000000e+02 1.000000000000000000e+02 1.020000000000000000e+02 3.070722713459464459e-02
1.030000000000000000e+02 1.020000000000000000e+02 1.040000000000000000e+02 2.987247016683947445e-02
1.050000000000000000e+02 1.040000000000000000e+02 1.060000000000000000e+02 2.913282140589568830e-02
1.070000000000000000e+02 1.060000000000000000e+02 1.080000000000000000e+02 2.831301074329635806e-02
1.090000000000000000e+02 1.080000000000000000e+02 1.100000000000000000e+02 2.762223213534214031e-02
1.110000000000000000e+02 1.100000000000000000e+02 1.120000000000000000e+02 2.703648567486405599e-02
1.130000000000000000e+02 1.120000000000000000e+02 1.140000000000000000e+02 2.654570005482026832e-02
1.150000000000000000e+02 1.140000000000000000e+02 1.160000000000000000e+02 2.617775546313799370e-02
1.170000000000000000e+02 1.160000000000000000e+02 1.180000000000000000e+02 2.571705164730805904e-02
1.190000000000000000e+02 1.180000000000000000e+02 1.200000000000000000e+02 2.513519101758350180e-02
