1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 7.295457778285651187e-03
5.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 2.315903701930586978e-02
7.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 4.583964117775345126e-02
9.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 7.396050894877705117e-02
1.100000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.059056577356587009e-01
1.300000000000000000e+01 1.200000000000000000e+01 1.400000000000000000e+01 1.399157785372876772e-01
1.500000000000000000e+01 1.400000000000000000e+01 1.600000000000000000e+01 1.742134517704914121e-01
1.700000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 2.071244873813412601e-01
1.900000000000000000e+01 1.800000000000000000e+01 2.000000000000000000e+01 2.371822845310307681e-01
2.100000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01 2.632067490655719544e-01
2.300000000000000000e+01 2.200000000000000000e+01 2.400000000000000000e+01 2.843530053793798529e-01
2.500000000000000000e+01 2.400000000000000000e+01 2.600000000000000000e+01 3.001287714365992731e-01
2.700000000000000000e+01 2.600000000000000000e+01 2.800000000000000000e+01 3.103825752469966948e-01
2.900000000000000000e+01 2.800000000000000000e+01 3.000000000000000000e+01 3.152676432293599063e-01
3.100000000000000000e+01 3.000000000000000000e+01 3.200000000000000000e+01 3.151880511609062019e-01
3.300000000000000000e+01 3.200000000000000000e+01 3.400000000000000000e+01 3.107345063336903190e-01
3.500000000000000000e+01 3.400000000000000000e+01 3.600000000000000000e+01 3.026169770497815770e-01
3.700000000000000000e+01 3.600000000000000000e+01 3.800000000000000000e+01 2.916004697174920390e-01
3.900000000000000000e+01 3.800000000000000000e+01 4.000000000000000000e+01 2.784488147383807344e-01
4.100000000000000000e+01 4.000000000000000000e+01 4.200000000000000000e+01 2.638796267751210012e-01
4.300000000000000000e+01 4.200000000000000000e+01 4.400000000000000000e+01 2.485319033927636811e-01
4.500000000000000000e+01 4.400000000000000000e+01 4.600000000000000000e+01 2.329462205583929524e-01
4.700000000000000000e+01 4.600000000000000000e+01 4.800000000000000000e+01 2.175563090974844682e-01
4.900000000000000000e+01 4.800000000000000000e+01 5.000000000000000000e+01 2.026900162613862189e-01
5.100000000000000000e+01 5.000000000000000000e+01 5.200000000000000000e+01 1.885772697919540219e-01
5.300000000000000000e+01 5.200000000000000000e+01 5.400000000000000000e+01 1.753626175659624142e-01
5.500000000000000000e+01 5.400000000000000000e+01 5.600000000000000000e+01 1.631201328100109482e-01
