1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 1.121480523398826062e-02
5.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 3.519505166221364306e-02
7.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 6.848293827594864602e-02
9.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 1.080283193035450062e-01
1.100000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.504355887534824521e-01
1.300000000000000000e+01 1.200000000000000000e+01 1.400000000000000000e+01 1.923066875962070321e-01
1.500000000000000000e+01 1.400000000000000000e+01 1.600000000000000000e+01 2.305904775778817584e-01
1.700000000000000000e+01 1.600000000000000000e+01 1.800000000000000000e+01 2.628591867147578309e-01
1.900000000000000000e+01 1.800000000000000000e+01 2.000000000000000000e+01 2.874783711916780726e-01
2.100000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01 3.036602160212753532e-01
2.300000000000000000e+01 2.200000000000000000e+01 2.400000000000000000e+01 3.114098356402446033e-01
2.500000000000000000e+01 2.400000000000000000e+01 2.600000000000000000e+01 3.113891344224863356e-01
2.700000000000000000e+01 2.600000000000000000e+01 2.800000000000000000e+01 3.047310073647462314e-01
2.900000000000000000e+01 2.800000000000000000e+01 3.000000000000000000e+01 2.928378897511149659e-01
3.100000000000000000e+01 3.000000000000000000e+01 3.200000000000000000e+01 2.771940129628134852e-01
3.300000000000000000e+01 3.200000000000000000e+01 3.400000000000000000e+01 2.592122490774064758e-01
3.500000000000000000e+01 3.400000000000000000e+01 3.600000000000000000e+01 2.401265022894969181e-01
3.700000000000000000e+01 3.600000000000000000e+01 3.800000000000000000e+01 2.209313440625018665e-01
3.900000000000000000e+01 3.800000000000000000e+01 4.000000000000000000e+01 2.023634600275246442e-01
4.100000000000000000e+01 4.000000000000000000e+01 4.200000000000000000e+01 1.849151580722261934e-01
4.300000000000000000e+01 4.200000000000000000e+01 4.400000000000000000e+01 1.688686358281471234e-01
4.500000000000000000e+01 4.400000000000000000e+01 4.600000000000000000e+01 1.543403690689039709e-01
4.700000000000000000e+01 4.600000000000000000e+01 4.800000000000000000e+01 1.413270608792041860e-01
4.900000000000000000e+01 4.800000000000000000e+01 5.000000000000000000e+01 1.297472764261303479e-01
5.100000000000000000e+01 5.000000000000000000e+01 5.200000000000000000e+01 1.194755271284448639e-01
5.300000000000000000e+01 5.200000000000000000e+01 5.400000000000000000e+01 1.103677411742144260e-01
5.500000000000000000e+01 5.400000000000000000e+01 5.600000000000000000e+01 1.022785787841138383e-01
5.700000000000000000e+01 5.600000000000000000e+01 5.800000000000000000e+01 9.507191968796678549e-02
5.900000000000000000e+01 5.800000000000000000e+01 6.000000000000000000e+01 8.862618204462463511e-02
6.100000000000000000e+01 6.000000000000000000e+01 6.200000000000000000e+01 8.283609029711762328e-02
6.300000000000000000e+01 6.200000000000000000e+01 6.400000000000000000e+01 7.761225611962385695e-02
6.500000000000000000e+01 6.400000000000000000e+01 6.600000000000000000e+01 7.287960198859827488e-02
6.700000000000000000e+01 6.600000000000000000e+01 6.800000000000000000e+01 6.857532882116516848e-02
6.900000000000000000e+01 6.800000000000000000e+01 7.000000000000000000e+01 6.464685522073806978e-02
7.100000000000000000e+01 7.000000000000000000e+01 7.200000000000000000e+01 6.104995291305314459e-02
7.300000000000000000e+01 7.200000000000000000e+01 7.400000000000000000e+01 5.774716798642972465e-02
7.500000000000000000e+01 7.400000000000000000e+01 7.600000000000000000e+01 5.470653773364738542e-02
7.700000000000000000e+01 7.600000000000000000e+01 7.800000000000000000e+01 5.190057259971423559e-02
7.900000000000000000e+01 7.800000000000000000e+01 8.000000000000000000e+01 4.930545771830458640e-02
8.100000000000000000e+01 8.000000000000000000e+01 8.200000000000000000e+01 4.690042772803987292e-02
8.300000000000000000e+01 8.200000000000000000e+01 8.400000000000000000e+01 4.466727445551401526e-02
8.500000000000000000e+01 8.400000000000000000e+01 8.600000000000000000e+01 4.258995506846784823e-02
8.700000000000000000e+01 8.600000000000000000e+01 8.800000000000000000e+01 4.065427604332221001e-02
8.900000000000000000e+01 8.800000000000000000e+01 9.000000000000000000e+01 3.884763475339403360e-02
9.100000000000000000e+01 9.000000000000000000e+01 9.200000000000000000e+01 3.715880544972267885e-02
9.300000000000000000e+01 9.200000000000000000e+01 9.400000000000000000e+01 3.557776003048143676e-02
9.500000000000000000e+01 9.400000000000000000e+01 9.600000000000000000e+01 3.409551655986162860e-02
9.700000000000000000e+01 9.600000000000000000e+01 9.800000000000000000e+01 3.270401028725945791e-02
9.900000000000000000e+01 9.800000000000000000e+01 1.000000000000000000e+02 3.139598316724265953e-02
1.010000000000000000e+02 1.000000000000000000e+02 1.020000000000000000e+02 3.016488876438225622e-02
1.030000000000000000e+02 1.020000000000000000e+02 1.040000000000000000e+02 2.900481006558972008e-02
1.050000000000000000e+02 1.040000000000000000e+02 1.060000000000000000e+02 2.791038819652557137e-02
1.070000000000000000e+02 1.060000000000000000e+02 1.080000000000000000e+02 2.687676040006675357e-02
1.090000000000000000e+02 1.080000000000000000e+02 1.100000000000000000e+02 2.589950591724146309e-02
1.110000000000000000e+02 1.100000000000000000e+02 1.120000000000000000e+02 2.497459863616530856e-02
1.130000000000000000e+02 1.120000000000000000e+02 1.140000000000000000e+02 2.409836555672398642e-02
1.150000000000000000e+02 1.140000000000000000e+02 1.160000000000000000e+02 2.326745026789868095e-02
1.170000000000000000e+02 1.160000000000000000e+02 1.180000000000000000e+02 2.247878075773720313e-02
1.190000000000000000e+02 1.180000000000000000e+02 1.200000000000000000e+02 2.172954097821932704e-02
