  1.000000   0.000000   2.000000   1.000000
  3.000000   2.000000   4.000000   0.972829
  5.000000   4.000000   6.000000   0.925498
  7.000000   6.000000   8.000000   0.857421
  9.000000   8.000000  10.000000   0.772820
 11.000000  10.000000  12.000000   0.676980
 13.000000  12.000000  14.000000   0.575472
 15.000000  14.000000  16.000000   0.473867
 17.000000  16.000000  18.000000   0.377198
 19.000000  18.000000  20.000000   0.289366
 21.000000  20.000000  22.000000   0.212543
 23.000000  22.000000  24.000000   0.147186
 25.000000  24.000000  26.000000   0.093063
 27.000000  26.000000  28.000000   0.049020
 29.000000  28.000000  30.000000   0.013948
 31.000000  30.000000  32.000000  -0.012804
 33.000000  32.000000  34.000000  -0.031693
 35.000000  34.000000  36.000000  -0.043039
 37.000000  36.000000  38.000000  -0.046775
 39.000000  38.000000  40.000000  -0.041820
 41.000000  40.000000  42.000000  -0.029868
 43.000000  42.000000  44.000000  -0.021863
 45.000000  44.000000  46.000000  -0.017145
 47.000000  46.000000  48.000000  -0.014430
 49.000000  48.000000  50.000000  -0.013005
 51.000000  50.000000  52.000000  -0.012475
 53.000000  52.000000  54.000000  -0.012414
 55.000000  54.000000  56.000000  -0.012691
 57.000000  56.000000  58.000000  -0.013161
 59.000000  58.000000  60.000000  -0.013590
 61.000000  60.000000  62.000000  -0.013923
 63.000000  62.000000  64.000000  -0.014178
 65.000000  64.000000  66.000000  -0.014395
 67.000000  66.000000  68.000000  -0.014604
 69.000000  68.000000  70.000000  -0.014767
 71.000000  70.000000  72.000000  -0.015008
 73.000000  72.000000  74.000000  -0.015483
 75.000000  74.000000  76.000000  -0.016058
 77.000000  76.000000  78.000000  -0.016500
 79.000000  78.000000  80.000000  -0.016822
 81.000000  80.000000  82.000000  -0.017225
 83.000000  82.000000  84.000000  -0.017734
 85.000000  84.000000  86.000000  -0.018244
 87.000000  86.000000  88.000000  -0.018643
 89.000000  88.000000  90.000000  -0.019035
 91.000000  90.000000  92.000000  -0.019319
 93.000000  92.000000  94.000000  -0.019652
 95.000000  94.000000  96.000000  -0.020133
 97.000000  96.000000  98.000000  -0.020580
 99.000000  98.000000 100.000000  -0.020923
101.000000 100.000000 102.000000  -0.021216
103.000000 102.000000 104.000000  -0.021569
105.000000 104.000000 106.000000  -0.021964
107.000000 106.000000 108.000000  -0.022228
109.000000 108.000000 110.000000  -0.022573
111.000000 110.000000 112.000000  -0.022981
113.000000 112.000000 114.000000  -0.023447
115.000000 114.000000 116.000000  -0.024004
117.000000 116.000000 118.000000  -0.024438
119.000000 118.000000 120.000000  -0.024718
