2.241944522651988698e-08 3.289376513039834439e-08 2.024306931345324424e-08 2.142205535730180960e-08 3.157944190867143494e-08 2.312384218995709278e-08 3.417902890416336759e-08 3.427654071391920042e-08 2.495635254254124722e-08 2.048250223767095221e-08 2.139692058422668890e-08 2.720364383688526619e-08 3.441504682829804313e-08 2.598318594202612515e-08 3.730063519828013316e-08 1.848399153409387441e-08 3.379741582831305401e-08 2.536577479028305770e-08 2.140423598243073019e-08 1.941163072164750038e-08 2.676379341451569060e-08 1.166242677719192318e-08 1.957414419324346973e-08 1.332324028040044848e-08
1.318642857687963093e-08 1.989001572693921599e-08 1.238119899483363245e-08 1.235100176544973598e-08 1.939586738291911527e-08 1.348652543622450171e-08 1.984784795830885103e-08 2.033946361193708633e-08 1.416421709813841352e-08 1.124389495992223996e-08 1.188009402911491926e-08 1.706109321661032235e-08 1.810878316260752931e-08 1.435509744798887309e-08 2.290424413533542320e-08 9.219568466890915366e-09 2.108328147857372223e-08 1.487529413793213746e-08 1.306985747124288384e-08 1.099649038751813124e-08 1.590276480354332212e-08 7.072345688039313855e-09 1.219169843764669605e-08 8.763298958361580657e-09
5.842106254016211936e-09 1.062622691303886605e-08 7.075856885580579136e-09 5.811009294715740663e-09 9.989356208020560307e-09 6.019187687577977553e-09 1.135646031997544935e-08 1.113221450375457337e-08 6.555615356750376049e-09 6.220431314375033986e-09 5.761435739128929553e-09 9.481156276523402419e-09 1.034094879387731662e-08 7.127072073088708327e-09 1.173023443166611176e-08 4.069016321605996618e-09 7.298758547468447324e-09 7.888896313208114360e-09 5.916029204650296953e-09 5.701213820150050625e-09 6.769606660237250872e-09 3.371788055718252213e-09 6.632015955169225736e-09 3.574115506212057198e-09
2.018119151479884219e-09 4.216965838379762296e-09 3.678479313473305673e-09 1.734172883708523270e-09 5.991258283444638604e-09 2.109425228343479703e-09 4.656804984480552976e-09 5.559075059899908783e-09 3.843226057684348406e-09 4.189942925731552961e-09 1.235658751829545119e-09 4.001011582394859542e-09 6.828897825513297409e-09 3.215826306082508551e-09 5.918369995740747873e-09 1.185081722241985800e-09 4.629575477911711177e-09 3.706978294458023309e-09 3.336952359393537549e-09 3.225462411237941060e-09 2.542228056352611051e-09 2.052740144004829563e-09 2.486519092670575863e-09 1.697673406342450401e-09
8.124525476104599278e-09 1.344028458174539738e-08 7.276153910278665764e-09 6.834005399733068238e-09 1.127626632498238152e-08 7.882399156311040381e-09 1.051039076053757373e-08 1.161191180907565862e-08 7.858091870277098846e-09 6.157141197625050795e-09 6.927059627122560494e-09 1.113946699648087721e-08 9.902437282587203264e-09 7.810034899494580730e-09 1.336143654246378974e-08 5.241495166777032124e-09 1.198746778311482532e-08 8.357434906137626862e-09 7.386572610156531840e-09 6.362237048568614857e-09 9.070319932715847427e-09 3.954885454352005214e-09 6.681283628947311082e-09 5.413751324737690536e-09
3.323385331374627475e-09 7.251283749795253941e-09 3.850725760805830390e-09 2.952649820309359509e-09 5.025330731102393736e-09 3.082177861128936287e-09 5.421903064613793474e-09 5.702112389794638316e-09 3.430278516165940821e-09 3.399614845424980566e-09 3.040107552086741564e-09 5.899462751959243314e-09 5.191197759836645862e-09 3.547532431445629146e-09 6.046930425414635919e-09 2.160836114625108426e-09 3.754409028065097249e-09 3.945700516982257741e-09 3.039353407014925970e-09 3.012677782215104913e-09 3.336772382888578496e-09 1.665393709060932000e-09 3.147436757274248474e-09 2.091035747800956201e-09
9.131015574369379635e-10 2.362126210792627481e-09 1.783979275245074438e-09 8.874941684143276137e-10 2.748627371941478426e-09 9.832899955934205104e-10 2.004948591908159587e-09 2.449536985717000891e-09 1.795253203094991766e-09 2.223741858863892687e-09 7.247032712131816307e-10 2.180929851320115933e-09 3.255736890790364220e-09 1.647024471693401072e-09 2.854814572454284869e-09 5.702215674498282128e-10 2.520219850114362851e-09 1.335207299279558723e-09 1.669719883804023500e-09 1.941658267732461409e-09 1.317108256475288199e-09 1.031791194033611569e-09 1.149407745520106611e-09 9.542577645399480361e-10
1.127528825256821766e-09 2.887604603592424777e-09 1.300732430399681248e-09 1.000150707078365572e-09 1.592175109141140344e-09 9.694209993767300136e-10 1.594939075766881204e-09 1.953084118680961036e-09 9.192298416236495079e-10 1.169761954700715739e-09 8.869665156604408268e-10 2.124617118521175230e-09 1.619320676600939788e-09 1.251322666652501680e-09 1.819924414548881522e-09 8.001468292406474898e-10 1.086361239165115753e-09 1.393634444007523394e-09 1.047160349791575134e-09 7.414968193216039229e-10 9.554175513856301376e-10 4.313960390211996817e-10 9.417527105573105133e-10 8.321018896827893600e-10
1.825982804662230434e-10 4.430114015672880942e-10 4.624289840342045980e-10 2.326037641876419718e-10 5.861939292630874889e-10 2.410394993915359429e-10 3.390563403895404924e-10 6.257019218722454501e-10 1.948583572920701214e-10 5.756883923568152725e-10 2.111766057378789816e-10 5.660082283751751891e-10 8.946736935212224309e-10 5.382843873331585792e-10 7.209631393142817357e-10 2.785873960832196303e-10 6.919033892854389570e-10 3.659168872281634330e-10 5.371874305860500303e-10 3.586677093760762208e-10 3.939974092039991083e-10 2.133786413267977099e-10 2.441225627396987650e-10 2.801029172932977640e-10
4.918984941528975884e-11 -1.317797240647761827e-10 7.512419317241530880e-11 4.828469498853643627e-11 9.114081055086504915e-12 4.884877250510940771e-11 8.544134594789458070e-11 1.524901899611150162e-10 -2.297641476697983467e-11 1.880305434149454664e-10 1.671534855409350988e-11 1.131598054637446294e-10 3.652809459193356418e-10 1.748782170512735588e-10 1.017838654540042294e-10 6.836183545541086793e-11 1.561015732423430648e-10 7.105239621406028344e-11 1.935472672243124852e-10 1.517143820318982767e-10 1.063268348225483534e-10 6.704944588381107746e-11 8.190602258689379119e-11 5.327999043815456209e-11
