1.222329165581522446e-08 1.945180567088277294e-08 9.518944217227933298e-09 1.051369780564952314e-08 1.993843305976383431e-08 1.123872059268083548e-08 1.509808552614005521e-08 1.523183021633144950e-08 1.196612783704263224e-08 8.355706657880371494e-09 1.031535546858894043e-08 1.222461601183560987e-08 1.493695274189204579e-08 1.164288698976586915e-08 1.643201342447784478e-08 7.856326677453299075e-09 1.217608069214256526e-08 1.113048275237679953e-08 8.331545419451582674e-09 5.768845332027131066e-09 1.028328552263849425e-08 4.104460486270693867e-09 5.786059897096136699e-09 6.446715428890469099e-09
9.637990421344577058e-09 1.545466104354392189e-08 8.163031419961329104e-09 8.321323694870991654e-09 1.329508435823014321e-08 8.838975158895507048e-09 1.037018185563918847e-08 1.257060198267256403e-08 8.805358080310646447e-09 6.700181435897462633e-09 8.483045924608534218e-09 9.784523387899771926e-09 1.159277012729278079e-08 8.990000798141775173e-09 1.295950715979010686e-08 5.881344106808318009e-09 1.030556471497274662e-08 9.922668078270146291e-09 6.559491173288338342e-09 5.164961622089945538e-09 8.647114260531023780e-09 3.316946238372714473e-09 5.148814895060193226e-09 4.405468294976216947e-09
5.731630425471876469e-09 7.889860783336367290e-09 4.888921771733631943e-09 4.449083272182278225e-09 7.422404300567577480e-09 6.111650204537683448e-09 6.977457996557409740e-09 7.702998726386033327e-09 5.342185505486908566e-09 3.986442012210177998e-09 4.052688504843829801e-09 5.555363005612525363e-09 7.001791053232199141e-09 4.583050345323162089e-09 8.085385830501027607e-09 3.210342002157021633e-09 6.465166038178626520e-09 5.927827194194546741e-09 4.133111260542313090e-09 3.081503038617168313e-09 5.247861081686102590e-09 2.285236667135681692e-09 3.653673576947903802e-09 3.730667888666819576e-09
1.680591417239010291e-09 4.190219429789557576e-09 2.386438086003975095e-09 1.707221236024109615e-09 4.422640165239486316e-09 2.894863183763814652e-09 4.707855515188693848e-09 5.185551821641192497e-09 3.836549223942819867e-09 2.162566237811867924e-09 1.298206718168803975e-09 2.809029846390044552e-09 4.842069934504661739e-09 2.161837061912697780e-09 3.538338854008652544e-09 9.093046895264704898e-10 2.679220863455174657e-09 3.356449213181810116e-09 1.378903743864082805e-09 1.344416973571679178e-09 2.413961504246234758e-09 1.000142130969992310e-09 2.013979095628084762e-09 1.903650768917716116e-09
6.722572923699002041e-09 1.177999441884848003e-08 5.961745747217783701e-09 5.247679601828861277e-09 8.863695466585339072e-09 6.244069313844910802e-09 6.485210300021844885e-09 8.430810824352659227e-09 5.707675202759608942e-09 4.606876783197252672e-09 5.946281194461011918e-09 7.379968182465978292e-09 7.941518379456942604e-09 6.009855120476127169e-09 8.890083927297938744e-09 4.119753344701197420e-09 7.188064041371980269e-09 7.232169860723188349e-09 4.617933573026701400e-09 3.734891688195304069e-09 5.956021788593679827e-09 2.368627999938146021e-09 3.876621428157271717e-09 3.675905341465556319e-09
3.566470445077604645e-09 5.526437273921018325e-09 3.194529330162696752e-09 2.555667050630999858e-09 4.155908654549480090e-09 3.966811522369161931e-09 3.923518174901388438e-09 4.321763758127043449e-09 3.010324838790221527e-09 2.334528074731893815e-09 2.362742069242960549e-09 4.045760018576626875e-09 4.249433943722005099e-09 2.678426850530719963e-09 4.749201297612081462e-09 2.009247422497584953e-09 4.026117621864517105e-09 3.863644334661000793e-09 2.543690592895562147e-09 1.912446053285826846e-09 3.092780452076966439e-09 1.539257914146262583e-09 2.398348875013200715e-09 2.492769813897585760e-09
1.111609020426498696e-09 2.916147374062312293e-09 1.394468917286896178e-09 1.020069872778665542e-09 2.227519310360673705e-09 1.466977776942623276e-09 2.513096133389987014e-09 2.550239698414371262e-09 2.158301140087952453e-09 1.374571059088879484e-09 8.034696345824751523e-10 1.942246636903704472e-09 2.835456469193126092e-09 1.268817002259230889e-09 1.952712118805976682e-09 5.658920760160644483e-10 1.741212463464664014e-09 2.002044492492907496e-09 7.740157870317646765e-10 9.054230927653872878e-10 1.542421397317612264e-09 7.368604886937070586e-10 1.364728128298910975e-09 1.175707809214973164e-09
1.258666116790323165e-09 2.136242922018104219e-09 1.122323631919687623e-09 9.105104115853860030e-10 1.565673644921836432e-09 1.657582884530719457e-09 1.500459141624693257e-09 1.369245596549176653e-09 9.283437481910805713e-10 7.454746942154614153e-10 7.583282549160766212e-10 1.686556505575900366e-09 1.335638715386186138e-09 1.017465101604146494e-09 1.575613076717521065e-09 7.855436096812013984e-10 1.497872203532430342e-09 1.546420542465845515e-09 9.886002160319610687e-10 6.796427245218245505e-10 9.621390338417921403e-10 5.529489309674395579e-10 8.983957535478757812e-10 1.023089478376966369e-09
3.293944970226349613e-10 9.566405289359543583e-10 4.094722442813540716e-10 3.409499983073409808e-10 7.017138289114869243e-10 3.224936670925433834e-10 6.490541659601481294e-10 6.301152228161322574e-10 4.444068209042781557e-10 3.664546206578699404e-10 2.697082550083077619e-10 6.140957555691765589e-10 7.207047010043660623e-10 5.070740521071616875e-10 5.429228762845225788e-10 2.446019632420843741e-10 4.981431514065626974e-10 7.136718082154042286e-10 2.477475327857269677e-10 2.489725018083187073e-10 4.192825825400321294e-10 2.037626742689199667e-10 4.096303539024359555e-10 2.821996043489469390e-10
8.806636644385832659e-11 1.681679834695646666e-10 9.135420608129229719e-11 8.800844081751175589e-11 2.079766040946261207e-10 9.066756953915039829e-11 1.461302550798440631e-10 2.307174117163580470e-10 4.833229493525827577e-11 1.152055438107434364e-10 6.617860032971576004e-11 1.317771326190120374e-10 1.997685476496863617e-10 1.963113854406394063e-10 7.103114653686458224e-11 8.764469205849485387e-11 7.092511185669633881e-11 1.905953909538109599e-10 8.852808732022772720e-11 1.010010372817876813e-10 8.132328898436696047e-11 3.709892033192975990e-11 1.069293739032432490e-10 2.923895608312986044e-11
6.938746157752906074e-09 1.225285966027592714e-08 6.224090982663366458e-09 4.933876064048517791e-09 8.458500763118447929e-09 6.773996430470663283e-09 5.978526449510078023e-09 7.640739929134985513e-09 5.183285584364445987e-09 4.496001270150512395e-09 5.692309506908179042e-09 7.992281489027876097e-09 7.831449703469104693e-09 5.695463051738867896e-09 8.775400193986680849e-09 4.114269124777285581e-09 6.864739297971683861e-09 7.222675902062387561e-09 4.594737520144187830e-09 3.563107259915662224e-09 5.520027993921834463e-09 2.145724546629505472e-09 3.793793209556352449e-09 4.180749449710068121e-09
4.368138609937615677e-09 7.237221160681431960e-09 4.052199263150965188e-09 3.123288151728524694e-09 4.887400341458525142e-09 5.315695662664002018e-09 4.719524191858196835e-09 4.748854392757299978e-09 3.357569493385620076e-09 2.694424447892607731e-09 2.624430536785692907e-09 5.550039909462671134e-09 4.984777400375945962e-09 3.291922539734916826e-09 5.601960756277553274e-09 2.476275346423089693e-09 4.769248881393626267e-09 4.812860610282640886e-09 3.126581922270223293e-09 2.166707335699777919e-09 3.389979809944868923e-09 1.749216473053111105e-09 2.860137039276053241e-09 3.260377108340183533e-09
1.440607519280764769e-09 4.308713526970378950e-09 1.859724407318816947e-09 1.478998211012534881e-09 3.061191737919785671e-09 1.811242989380486725e-09 3.254427020578157746e-09 3.061482702279837662e-09 2.710438865613232218e-09 1.742925211929236094e-09 1.095411282261913142e-09 2.704742705878160439e-09 3.626520197145388607e-09 2.013726861042554772e-09 2.569687730983213413e-09 8.443067281900561985e-10 2.437732754916218585e-09 2.886282211957071905e-09 9.764924444500264700e-10 1.222348948089621101e-09 2.051677587112448872e-09 9.690277817314049806e-10 1.881294856563868535e-09 1.659087688992069416e-09
2.415416339448698340e-09 4.343669123388028353e-09 2.217608791831895633e-09 1.832060853061078059e-09 3.079230382413228261e-09 3.382639546201606972e-09 3.031766417677708155e-09 2.649022931508774172e-09 1.730558773341882848e-09 1.583529793317891857e-09 1.492193955028924162e-09 3.545862794533587736e-09 2.502764900693635260e-09 2.020353573621342477e-09 3.110160520703671154e-09 1.559508280394628343e-09 2.780636405632416012e-09 2.892953802524545298e-09 2.085049156979262892e-09 1.299260612241990898e-09 1.780851112831169462e-09 1.055271214528537399e-09 1.665071529296987585e-09 1.961922065247607604e-09
7.539425277417340455e-10 2.364563008341953601e-09 9.572238698028677663e-10 8.389438937791269945e-10 1.851499471303674678e-09 7.506262553874105440e-10 1.598802570783589200e-09 1.647673480871358004e-09 1.010929403208259460e-09 9.682943268840749748e-10 6.599784588792071778e-10 1.380520108473421615e-09 1.783915755439586514e-09 1.360889977454848755e-09 1.301302369890164533e-09 6.138273644337430547e-10 1.093869531026240017e-09 1.682376304226166453e-09 7.184448567986553033e-10 6.603250278825999439e-10 1.057556876329556404e-09 4.440765321399526211e-10 1.025575202383092878e-09 8.306067278880349129e-10
2.089005043769694217e-10 5.412489957783329478e-10 2.701181831511164739e-10 2.284250657778245752e-10 6.728671211829038094e-10 2.816846145013367382e-10 4.962124044950975849e-10 7.401653624892594829e-10 1.645352752400530620e-10 4.140681823861464653e-10 1.463841901197011430e-10 3.660176639283614434e-10 6.201167661190544842e-10 6.450934472029641936e-10 1.864099912537990779e-10 2.553994168828045186e-10 1.508828627725789998e-10 5.124789361425789802e-10 2.776897054088534344e-10 3.448415910731673458e-10 2.447228046507594272e-10 8.492956272993272661e-11 3.479647176190908785e-10 1.880521402339213592e-10
1.967080820945377823e-09 3.968857839225017149e-09 1.699441972450129616e-09 1.560158306831283903e-09 2.898367939132060183e-09 2.845273252044282007e-09 2.948442232584237151e-09 2.628692200058713927e-09 1.324435826366336255e-09 1.821179444706770078e-09 1.408788579479544715e-09 3.349840543814529344e-09 1.927845085228088893e-09 2.110975654322610076e-09 2.713262163873166411e-09 1.655038463871037214e-09 2.191664902766856044e-09 2.333349401354330231e-09 2.140019627309068583e-09 1.316000538032164135e-09 1.590122654626033324e-09 9.131565138084010021e-10 1.293913954911471482e-09 1.670432181388570705e-09
8.147373617028359188e-10 2.631395254045177032e-09 9.016677993532070801e-10 9.047379072477418168e-10 2.469402251256319915e-09 7.566437759797854565e-10 1.900843547914666631e-09 2.275519516163102409e-09 9.303676676601088361e-10 1.420964160785834553e-09 6.780695994502278404e-10 1.412228281124663487e-09 2.137971219990662648e-09 1.892358516991764857e-09 1.167237685327687103e-09 8.038874117327313601e-10 7.951462784422965485e-10 1.854139178582334891e-09 1.057262921509324315e-09 1.013358372260631138e-09 1.194127574051628270e-09 3.456663802715613897e-10 1.239225493468527789e-09 9.400488927233973443e-10
2.477883356000779232e-10 9.249480123724955712e-10 4.250768087991912631e-10 3.546977942265575643e-10 1.455164383541335191e-09 5.509506698381393983e-10 1.157520046446223603e-09 1.620839087243994918e-09 3.628459203413423512e-10 8.728423676263097628e-10 6.536820196538258066e-11 5.554412626915070834e-10 1.238008163718378087e-09 1.342574264333784105e-09 1.029989569902194345e-10 3.683682616861167346e-10 7.661491899674354208e-11 9.141665124851053544e-10 4.789238304894842694e-10 7.530307343408985595e-10 4.603251891086824691e-10 1.480984102072252588e-11 6.997977469233410122e-10 2.901174138545773530e-10
-8.430160824058533247e-11 4.570082180073177560e-10 4.554407909519528303e-10 1.608266528271392615e-10 1.727202459223195090e-09 6.245303720410256726e-10 1.334851683896175818e-09 1.694685934030072058e-09 2.183384774909389689e-10 8.065836138470169269e-10 -2.391442849466042759e-10 1.273555454332950608e-10 1.250671804988772740e-09 1.227064588057754150e-09 -3.390786634843605101e-10 -9.839597579129826447e-13 -1.090124141639058039e-10 8.594533424310799474e-10 4.427085471026857328e-11 7.053970929394874574e-10 3.968367147268392611e-10 -1.613115613487526840e-10 5.827907524956461375e-10 -2.980968761327865182e-11
