1.293750000000000000e+01 8.908628312878751387e+01 -6.506509806006010579e-04
8.524390243902439579e+01 8.859514000536731260e+01 -7.235644544526866366e-04
8.717142857142856371e+01 8.800116416379243844e+01 -3.113774382835183077e-04
1.190476190476190466e+00 8.784123907830812072e+01 -2.096982679002323499e-04
6.330882352941176805e+01 8.766988609761136786e+01 2.409801075112530063e-04
8.393023255813953654e+01 8.754422395483688035e+01 -2.746582344524891597e-04
8.437500000000000000e+01 8.753279997948402524e+01 -2.744011854295486867e-04
3.698380566801619551e+01 8.717864401532395391e+01 -1.659227624442958919e-04
2.546875000000000000e+01 8.671020222930508226e+01 7.688265359988543648e-04
1.349999999999999867e+00 8.657308726224539441e+01 -1.077299217339360688e-04
8.689144736842105488e+01 8.652738119225935520e+01 -9.593540112249749870e-04
2.655963302752293487e+01 8.626456034119965466e+01 8.597921519680349007e-04
5.312130177514792706e+01 8.613885654860183649e+01 7.200575539499245266e-04
2.015895953757225456e+01 8.604743269764554725e+01 6.514799165196226210e-04
5.928969359331476596e+01 8.589886354567103410e+01 5.272683771137204670e-04
8.259791122715404299e+01 8.562456372850456887e+01 -5.727567252521419822e-04
4.628238341968911840e+01 8.559027451992835722e+01 2.469588263392914025e-04
3.019132653061224758e+01 8.552169491457287620e+01 1.409844541167546046e-03
6.585642317380352040e+01 8.546454401857664607e+01 4.689994444115457581e-04
8.340961098398169682e+00 8.500729501545868061e+01 1.019728776331114322e-03
2.153932584269662698e+01 8.491583590212911758e+01 1.020697897216167561e-03
3.697136563876652104e+01 8.481294052279687889e+01 1.137949724033856819e-03
5.084801762114538093e+01 8.481294052279687889e+01 -5.208784636845930098e-04
8.488636363636364024e+01 8.446992522908941226e+01 4.275542341797142144e-04
2.541497975708501755e+01 8.435557592921226444e+01 -4.697463200043640834e-05
7.915991902834008442e+01 8.435557592921226444e+01 -8.044022128391513740e-05
6.445454545454545325e+01 8.434414069171951667e+01 1.378511806302474239e-03
7.173267326732673155e+01 8.422978519757924687e+01 1.627327926513732082e-03
4.693737769080234301e+01 8.416116914766324442e+01 -2.134739218346780841e-04
7.905405405405406150e+00 8.408111443936736862e+01 -5.660238209134535589e-04
2.401734104046242635e+01 8.406967781735258427e+01 -6.027023382072592129e-05
1.634799235181644272e+00 8.402393073691190750e+01 -9.350888757656314982e-04
3.197142857142856798e+01 8.400105683965479386e+01 -3.309801867993759542e-05
6.037001897533205863e+01 8.397818270314799349e+01 1.086961425561014816e-03
5.316635160680529282e+01 8.395530832647253305e+01 6.136118409988024084e-04
8.901996370235934819e+00 8.370367406899609364e+01 -3.779095197256387225e-04
3.671052631578947256e+01 8.348632915770656382e+01 2.526212717897127714e-04
3.116580310880828719e+01 8.338336816495728954e+01 -1.081675523430038774e-04
6.068527918781726527e+01 8.324607850782946628e+01 4.217873249913577376e-04
6.644648829431437775e+01 8.316598840478420129e+01 -9.332559531580604225e-05
2.257499999999999929e+01 8.314310490601438630e+01 -9.082803375330877676e-04
5.177980132450331041e+01 8.309733708623244297e+01 4.842938701165923365e-04
8.545529801324504149e+01 8.309733708623244297e+01 1.382163409550441358e-03
7.420922570016473685e+01 8.306301049830155137e+01 1.252582138709462016e-03
1.110197368421052655e+00 8.305156816397722253e+01 -2.024593670445451964e-04
7.926809210526316463e+01 8.305156816397722253e+01 -1.000926218188074397e-04
4.893841166936790188e+01 8.294858401974795470e+01 5.839428534344622609e-04
2.203937007874015919e+01 8.274259853887413385e+01 -9.397464727512431929e-04
6.258139534883720501e+01 8.262815205614347747e+01 3.572135304811510821e-04
1.779230769230769127e+01 8.257092606056626494e+01 -1.026289741571109531e-03
3.209459459459459651e+01 8.238779033514036598e+01 -1.294215036841659750e-03
7.923476968796434505e+01 8.230766235980397028e+01 2.478939477483136462e-04
5.975627769571639902e+01 8.226187325656982807e+01 2.226413216838896885e-04
1.037444933920704848e+01 8.221608291588623274e+01 -1.026059085145198573e-03
7.088150289017340455e+00 8.209015303788449103e+01 -1.481449761585124092e-03
7.263271162123385238e+01 8.203290903037871828e+01 -9.681654997775230751e-04
4.007812500000000000e+01 8.195276407098083382e+01 -4.228640915369166731e-04
6.784712482468444250e+01 8.184971475234581817e+01 1.786206883523443027e-04
5.353556485355648675e+01 8.180391294083210596e+01 7.733156461915165333e-04
8.342837273991655422e+01 8.178101154366795811e+01 2.960246707265864509e-04
4.587136929460581314e+01 8.173520776188100001e+01 -1.170440628215963213e-03
3.480900409276944174e+01 8.162069250387844477e+01 -1.223058210710636830e-03
7.581190798376184148e+01 8.155197933233156959e+01 -1.433182844386383589e-04
6.319277108433734469e+01 8.146035703199261491e+01 -7.119522761059429760e-05
3.210078534031413255e+01 8.126564140829790972e+01 -1.319053255297163336e-03
8.195169712793733652e+01 8.124273203749653760e+01 2.080161476118944639e-04
9.721862871927555716e+00 8.116254647176774029e+01 -1.107302252045631224e-03
9.593023255813951877e+00 8.115109103791363054e+01 -1.107034093643018916e-03
6.253548387096774519e+01 8.113963551545099051e+01 -1.204752780100943981e-04
2.727799227799227921e+01 8.111672420423408880e+01 -1.142946766631618583e-03
6.024746192893401542e+01 8.099070560702620014e+01 -2.136230975390718961e-04
1.977959697732997668e+01 8.092196359799801542e+01 -1.394782273472793032e-03
3.723551637279597060e+01 8.092196359799801542e+01 -6.709782556103282853e-04
1.528301886792452713e+00 8.091050627888097324e+01 -1.259732646518273765e-03
5.116206030150753037e+01 8.089904886870631628e+01 -1.424480740196343558e-03
7.509305210918113005e+01 8.078446973311237400e+01 -9.191264233939345314e-04
8.660692212608157092e+01 8.075009419708096914e+01 5.069833856221598765e-04
2.661585365853658658e+01 8.062404340366410338e+01 -1.507103554431788329e-03
4.678485576923077360e+01 8.048652047286616096e+01 -1.401855555972488562e-03
6.979265402843601862e+01 8.034898380710825450e+01 -1.981348557216109588e-03
8.196808510638297207e+01 8.032605967993615081e+01 -1.577951733021515628e-03
1.773529411764705799e+01 8.028021026040580921e+01 -2.111520718999285000e-03
3.778745644599302977e+01 8.015411629125982529e+01 -1.329563559120605035e-03
1.098958333333333393e+01 8.011972495915611603e+01 -1.742827814390625210e-03
5.317720090293453694e+01 7.986749439169571474e+01 -1.281200470763582113e-03
6.314109742441210216e+01 7.978722894680083755e+01 -1.357948203233642903e-03
1.596774193548387188e+01 7.971842599663641238e+01 -2.429895881570022769e-03
7.217920353982301584e+00 7.966108736675161595e+01 -1.549721667495989686e-03
1.460396039603960361e+01 7.960374614110632763e+01 -2.406300992391442999e-03
1.448901098901098727e+01 7.959227758319138957e+01 -2.406149917246044097e-03
4.361690450054884849e+01 7.958080892073982682e+01 1.315044261789392053e-04
3.223233404710921235e+01 7.931700056132228838e+01 -2.703625917290234304e-04
3.549092849519743709e+01 7.928258661873168478e+01 -4.142151399516863118e-04
8.226787620064034456e+01 7.928258661873168478e+01 -4.598128619000589547e-04
8.000526315789473131e+01 7.913344829048233464e+01 -5.125531819668216124e-04
5.866071428571427759e+01 7.911050229997883321e+01 -1.632579684395556825e-03
4.736096537250787009e+01 7.909902914055112433e+01 -8.470898752084432418e-04
6.978534031413612126e+01 7.907608249275300238e+01 -1.648103396908040443e-03
7.421465968586387874e+01 7.907608249275300238e+01 -1.510785576552593377e-03
5.568514644351464682e+01 7.906460900414626281e+01 -1.747668733559648753e-03
5.161626694473409049e-01 7.903018787807715739e+01 -5.829630630080921607e-04
6.357585139318885581e+01 7.891544360262265911e+01 -7.571936190708121635e-04
4.481519507186858320e+00 7.885806729103963164e+01 -1.217435668745962037e-03
2.983094262295081833e+01 7.883511598259322284e+01 -1.920158882392274200e-04
6.685582822085889632e+01 7.881216422483311135e+01 -9.873205941936091107e-04
8.569246435845215615e+00 7.876625935758276853e+01 -1.432098027772278539e-03
3.203156822810590398e+01 7.876625935758276853e+01 -4.726562864793000898e-04
1.386363636363636331e+01 7.867444418962990937e+01 -1.787104236879414167e-03
3.847500000000000142e+01 7.855966496375033614e+01 -9.388260890388439245e-04
7.729041916167663828e+01 7.853670774029694712e+01 -1.738587756342486242e-03
1.929850746268656891e+01 7.850227103924471805e+01 -7.397652641616868580e-04
8.208250497017891689e+01 7.849079190752003399e+01 -7.815368802784622036e-04
4.758671952428147023e+01 7.845635381656246921e+01 -7.359817166370025881e-04
2.476778656126482403e+01 7.842191467943634109e+01 1.117599817078233893e-04
4.215695952615991615e+01 7.841043473402491770e+01 -9.402200684660687183e-04
3.516990291262136026e+01 7.821525770752718643e+01 -6.698870119626683557e-04
2.191190706679573807e+01 7.818081115739644815e+01 -1.970448227336540241e-04
