4.719512195121951237e+01 8.953172376235002616e+01 1.879358634689147836e-02
5.113636363636363535e-01 8.899490920498520552e+01 -3.092573437833964008e-04
5.800781249999999289e+01 8.853802883735190221e+01 5.433946938576480687e-03
6.027777777777777146e+01 8.814966253597751233e+01 3.839985095091730683e-03
1.014450867052023142e+01 8.802401027946874024e+01 3.300393789562345182e-03
8.156250000000000000e+01 8.762419110516873388e+01 6.634786693175077823e-04
2.910550458715596278e+01 8.750995195509085534e+01 -5.010565799375231617e-03
6.811363636363635976e+01 8.748710383168975113e+01 1.000652654252083031e-02
4.662895927601809376e+01 8.747567973257696394e+01 2.625774252055717434e-03
2.115384615384615419e+00 8.732716411924577926e+01 2.962399307927045082e-03
1.687500000000000000e+01 8.680160957782369735e+01 -2.078093882123883528e-03
1.515151515151514916e-01 8.660736645645474141e+01 -7.924860762210197453e-04
8.725961538461538680e+01 8.643596738709231886e+01 4.636902316313525757e-03
3.771028037383177889e+01 8.633312414135632196e+01 -1.296540655534595137e-04
7.652777777777777146e+01 8.629884240696297582e+01 -6.809117127206559036e-05
4.447826086956521152e+01 8.605886081546394450e+01 5.152153325428153637e-03
3.072857142857142421e+01 8.600171983195539838e+01 -2.405267378771604354e-03
7.049202127659575012e+01 8.570457036290548558e+01 1.021977134616338691e-02
8.898241206030149897e+01 8.545311370438460585e+01 3.027661759907678517e-03
5.313118811881188464e+01 8.538453086468450692e+01 8.710444654925890776e-03
4.544334975369457297e+00 8.536166955173780480e+01 -1.870908747866923240e-03
3.223716381418092425e+01 8.532737723569344723e+01 -8.817983758381603334e-04
2.545774647887323994e+01 8.513304611210347161e+01 -2.341261209475016623e-03
1.036866359447004560e-01 8.504159135936721725e+01 -5.872173330960529227e-04
5.844827586206896797e+01 8.503015929426412356e+01 2.665188005003620540e-03
7.826530612244897611e+01 8.496156586024655155e+01 1.385817821551299121e-03
1.845898004434589978e+01 8.484723944348075975e+01 2.140368464471142668e-03
4.594339622641508925e+01 8.454996645329597982e+01 2.759572655628462177e-03
2.685185185185185563e+00 8.444705581364164004e+01 2.326351124859153338e-03
2.494866529774127262e+00 8.443562102297016736e+01 2.334240755270497632e-03
2.305327868852458995e+00 8.442418617684742799e+01 2.338761376682583527e-03
3.446999999999999886e+01 8.428696365642956323e+01 6.183037573752864398e-03
4.134429400386847675e+01 8.409255100237366776e+01 3.012007058928717514e-03
2.910231660231660200e+01 8.408111443936736862e+01 -1.987741989250617954e-03
